Type,Air_temperature_[K],Process_temperature_[K],Rotational_speed_[rpm],Torque_[Nm],Tool_wear_[min],Machine_failure,TWF,HDF,PWF,OSF,RNF,Temp_Delta,Power_[W],Wear_per_Torque,Speed_Torque_Ratio,No_failure
-0.7453065750397865,298.8,309.1,1350,52.5,0.047901866925347474,No_failure,0,0,0,0,0,0.2990578563181685,0.7982873764830216,2.1142853115647022,25.714280816327463,True
-0.7453065750397865,298.8,309.1,1362,45.4,0.07932322929028507,No_failure,0,0,0,0,0,0.2990578563181685,0.1416945385612654,2.4889862359061152,29.99999339207194,True
-0.7453065750397865,298.8,309.1,1368,50.8,0.11074459165522267,No_failure,0,0,0,0,0,0.2990578563181685,0.6980139232369891,2.2637790819332517,26.929128557258156,True
0.7444127434486935,298.8,309.1,1368,49.1,0.14216595402016027,No_failure,0,0,0,0,0,0.2990578563181685,0.529104794692175,2.3828915717125105,27.861501453869355,True
2.2341320619371734,298.8,309.2,1372,48.5,0.18929799756756668,No_failure,0,0,0,0,0,0.398953589463793,0.48358009492786125,2.4742262939739597,28.288653961102273,True
0.7444127434486935,298.8,309.1,1472,47.5,0.26785140347991065,No_failure,0,0,0,0,0,0.2990578563181685,0.7289253977419227,2.631578393351917,30.989467160112174,True
-0.7453065750397865,298.8,309.1,1489,49.1,0.31498344702731707,No_failure,0,0,0,0,0,0.2990578563181685,0.9606089328060373,2.6069241126427465,30.32585940410195,True
0.7444127434486935,298.7,309.0,1843,25.8,0.34640480939225465,No_failure,0,0,0,0,0,0.2990578563181685,-0.895858980923639,5.038757736915605,71.43408083950355,True
-0.7453065750397865,298.8,309.1,1418,46.3,0.39353685293966106,No_failure,0,0,0,0,0,0.2990578563181685,0.4190407710437352,2.8725695739590553,30.62634327724767,True
2.2341320619371734,298.8,309.2,1425,53.9,0.42495821530459865,No_failure,0,0,0,0,0,0.398953589463793,1.2291668936364921,2.504637754241604,26.437842961439152,True
0.7444127434486935,298.9,309.2,1412,44.1,0.5035116212169427,No_failure,0,0,0,0,0,0.2990578563181685,0.17324516009543767,3.174602454738672,32.01813332922146,True
-0.7453065750397865,298.9,309.1,2861,4.6,0.5506436647643491,PWF,0,0,1,0,0,0.19916212317254398,-3.3935293626324126,31.086888941545784,621.9551696626747,False
-0.7453065750397865,298.9,309.1,1383,54.9,0.5820650271292866,No_failure,0,0,0,0,0,0.19916212317254398,1.1651940864373738,2.6411652748332832,25.191252242030558,True
2.2341320619371734,298.8,309.0,1497,43.8,0.6134863894942243,No_failure,0,0,0,0,0,0.1991621231724872,0.4128817178529019,3.3561636173142424,34.17807438856749,True
-0.7453065750397865,298.7,309.0,1565,35.1,0.6920397954065682,No_failure,0,0,0,0,0,0.2990578563181685,-0.35969451677216174,4.330483096728462,44.58688188407923,True
-0.7453065750397865,298.7,309.0,1691,30.1,0.7234611577715059,No_failure,0,0,0,0,0,0.2990578563181685,-0.6525691168513273,5.116277370007518,56.179383329108525,True
-0.7453065750397865,298.8,309.1,1512,40.7,0.7548825201364434,No_failure,0,0,0,0,0,0.2990578563181685,0.12016690453104546,3.832922891173736,37.14986802214544,True
-0.7453065750397865,298.8,309.1,1477,42.4,0.7863038825013811,No_failure,0,0,0,0,0,0.2990578563181685,0.19907251050416355,3.726414215468345,34.834897444599655,True
-0.7453065750397865,298.8,309.1,1513,40.3,0.8177252448663187,No_failure,0,0,0,0,0,0.2990578563181685,0.0791670752123535,3.970222339895201,37.543415001633996,True
0.7444127434486935,298.8,309.0,1661,29.5,0.8491466072312562,No_failure,0,0,0,0,0,0.1991621231724872,-0.790537718753517,5.491523562195403,56.30506565929978,True
-0.7453065750397865,298.8,309.1,1378,54.4,0.8962786507786626,No_failure,0,0,0,0,0,0.2990578563181685,1.0952147497703064,3.0330876777412357,25.330877696529836,True
-0.7453065750397865,298.8,309.1,1393,52.6,0.9277000131436003,No_failure,0,0,0,0,0,0.2990578563181685,0.9723677855371211,3.1749043393717984,26.48288469907135,True
0.7444127434486935,298.8,309.0,1592,38.2,0.9591213755085378,No_failure,0,0,0,0,0,0.1991621231724872,0.06758253530742753,4.424082611496698,41.67538176037126,True
-0.7453065750397865,298.8,309.0,1829,22.9,1.0062534190559442,No_failure,0,0,0,0,0,0.1991621231724872,-1.307331670098449,7.510913750692686,79.86896075591234,True
0.7444127434486935,298.9,309.0,1812,25.9,1.0376747814208818,No_failure,0,0,0,0,0,0.09926639002686265,-0.9407881118652548,6.718144124268679,69.96136294928073,True
-0.7453065750397865,299.0,309.1,1523,38.6,1.0848068249682883,No_failure,0,0,0,0,0,0.09926639002686265,-0.07961012031216402,4.585491040028227,39.45594832747452,True
-0.7453065750397865,299.0,309.1,1394,45.1,1.1162281873332258,No_failure,0,0,0,0,0,0.09926639002686265,0.21683789270319315,3.9689569913620857,30.90908405563546,True
0.7444127434486935,298.9,308.9,1679,28.7,1.1476495496981634,No_failure,0,0,0,0,0,-0.0006293431188186668,-0.849528084338355,6.306618011631355,58.50172177640356,True
2.2341320619371734,298.8,308.9,1466,44.1,1.1947815932455699,No_failure,0,0,0,0,0,0.09926639002680586,0.34620706184837025,4.172334654799397,33.24262284747781,True
-0.7453065750397865,298.8,308.9,1527,32.4,1.273334999157914,No_failure,0,0,0,0,0,0.09926639002680586,-0.7560165161402779,5.833331532922366,47.12961508345213,True
-0.7453065750397865,298.9,309.0,1410,65.7,1.3047563615228515,PWF,0,0,1,1,0,0.09926639002686265,2.378868927649284,2.907153286582452,21.46118394806941,False
0.7444127434486935,298.9,309.0,1924,22.6,1.336177723887789,No_failure,0,0,0,0,0,0.09926639002686265,-1.1912465909132162,8.539819230168481,85.13270569349305,True
-0.7453065750397865,298.9,309.1,1452,45.5,1.3833097674351955,No_failure,0,0,0,0,0,0.19916212317254398,0.4490080510736591,4.307691360946953,31.912080898443758,True
-0.7453065750397865,298.9,309.1,1369,44.4,1.414731129800133,No_failure,0,0,0,0,0,0.19916212317254398,0.06534552070509629,4.459458455076924,30.833326388890452,True
-0.7453065750397865,299.0,309.1,1592,35.0,1.4461524921650706,No_failure,0,0,0,0,0,0.09926639002686265,-0.3024254903456103,5.714284081633119,45.48570128979963,True
-0.7453065750397865,298.9,309.0,1601,32.3,1.4775738545300083,No_failure,0,0,0,0,0,0.09926639002686265,-0.5935061209222596,6.253868032858194,49.56654812181173,True
-0.7453065750397865,298.8,308.9,1379,46.7,1.5089952168949459,No_failure,0,0,0,0,0,0.09926639002680586,0.32795505634299066,4.368307415779996,29.528901599806932,True
-0.7453065750397865,298.8,308.9,1461,47.9,1.5404165792598834,No_failure,0,0,0,0,0,0.09926639002680586,0.7334212160498542,4.300625406967556,30.501037473687372,True
-0.7453065750397865,298.8,308.9,1455,41.3,1.5718379416248212,TWF,1,0,0,0,0,0.09926639002680586,0.015078059462463546,5.0363183931432465,35.23001568280492,False
-0.7453065750397865,298.8,308.9,1398,51.5,-1.6959837443286894,No_failure,0,0,0,0,0,0.09926639002680586,0.8797786227107833,0.0,27.145625796965863,True
-0.7453065750397865,298.8,308.9,1402,37.9,-1.6645623819637516,No_failure,0,0,0,0,0,0.09926639002680586,-0.49011682590869526,0.052770434625215135,36.99207467227581,True
2.2341320619371734,298.8,308.8,1445,49.9,-1.633141019598814,No_failure,0,0,0,0,0,-0.0006293431188186668,0.887659015059902,0.08016030457709326,28.95791002847494,True
-0.7453065750397865,298.9,308.9,1450,47.5,-1.55458761368647,No_failure,0,0,0,0,0,-0.0006293431188186668,0.653026688019989,0.18947364432133804,30.526309362882238,True
-0.7453065750397865,298.9,308.9,1453,40.8,-1.5231662513215325,No_failure,0,0,0,0,0,-0.0006293431188186668,-0.043687152055256764,0.2696077770569174,35.61273636942736,True
-0.7453065750397865,299.0,309.0,1469,40.1,-1.491744888956595,No_failure,0,0,0,0,0,-0.0006293431188186668,-0.0709598463141903,0.3241894453392904,36.63340732333982,True
-0.7453065750397865,298.9,308.9,1422,47.6,-1.4603235265916572,No_failure,0,0,0,0,0,-0.0006293431188186668,0.5667563651417932,0.31512598421723015,29.87394330379342,True
0.7444127434486935,299.0,309.0,1804,26.8,-1.4289021642267197,No_failure,0,0,0,0,0,-0.0006293431188186668,-0.837914492295735,0.6343281215193576,67.31340771887771,True
2.2341320619371734,299.0,309.0,1436,43.9,-1.3817701206793134,No_failure,0,0,0,0,0,-0.0006293431188186668,0.22925768156678214,0.4555807618267057,32.71069869915747,True
-0.7453065750397865,299.0,309.0,1544,31.8,-1.3032167147669693,No_failure,0,0,0,0,0,-0.0006293431188186668,-0.7832964734336345,0.786163274791423,48.55344385111829,True
0.7444127434486935,299.0,309.0,1419,45.2,-1.2717953524020318,No_failure,0,0,0,0,0,-0.0006293431188186668,0.3090348516706809,0.5973450005873892,31.393798364203896,True
0.7444127434486935,298.9,308.9,1487,39.5,-1.2246633088546253,No_failure,0,0,0,0,0,-0.0006293431188186668,-0.08333605697124047,0.7594934786092459,37.64556008973162,True
-0.7453065750397865,298.9,308.9,1753,25.8,-1.177531265307219,No_failure,0,0,0,0,0,-0.0006293431188186668,-1.0645066402292203,1.2790692716785768,67.94571009856197,True
-0.7453065750397865,298.9,308.9,1830,24.9,-1.1461099029422812,No_failure,0,0,0,0,0,-0.0006293431188186668,-1.0398413753281974,1.405621925453042,73.49394638797334,True
0.7444127434486935,298.9,308.9,1727,27.1,-1.1146885405773437,No_failure,0,0,0,0,0,-0.0006293431188186668,-0.9501646893055435,1.3653131493309412,63.72691375390636,True
-0.7453065750397865,299.1,309.0,1450,43.0,-1.0675564970299374,No_failure,0,0,0,0,0,-0.10052507626449998,0.17911369190934406,0.9302323418064321,33.72092239048316,True
-0.7453065750397865,299.0,308.9,1622,31.9,-1.0361351346649996,No_failure,0,0,0,0,0,-0.10052507626449998,-0.5913635257674297,1.3166140073310322,50.846379045022246,True
0.7444127434486935,299.0,309.0,1351,52.2,-1.004713772300062,No_failure,0,0,0,0,0,-0.0006293431188186668,0.7726633910381425,0.8429117159172957,25.88122109555151,True
0.7444127434486935,299.0,309.0,1575,35.3,-0.9575817287526557,No_failure,0,0,0,0,0,-0.0006293431188186668,-0.31132270751397145,1.3314443820270871,44.61755109984388,True
0.7444127434486935,298.9,308.9,1750,29.9,-0.9104496852052493,No_failure,0,0,0,0,0,-0.0006293431188186668,-0.5490055090116096,1.672240243397912,58.52840851892692,True
-0.7453065750397865,298.9,308.8,1529,32.7,-0.8633176416578429,No_failure,0,0,0,0,0,-0.1005250762644432,-0.7179945309350776,1.6207946113777945,46.7583954867292,True
-0.7453065750397865,298.8,308.8,1523,44.4,-0.8318962792929053,No_failure,0,0,0,0,0,-0.0006293431188186668,0.5619627624225135,1.2387384597435902,34.301794076172506,True
-0.7453065750397865,298.8,308.9,1852,25.0,-0.8004749169279677,No_failure,0,0,0,0,0,0.09926639002680586,-0.986603333006496,2.279999088000365,74.07997036801186,True
-0.7453065750397865,298.8,308.8,1991,20.7,-0.7690535545630302,No_failure,0,0,0,0,0,-0.0006293431188186668,-1.3560230528712578,2.850240168966102,96.18352841375439,True
-0.7453065750397865,298.8,308.8,1555,40.6,-0.7376321921980925,No_failure,0,0,0,0,0,-0.0006293431188186668,0.23598325144262125,1.5024626841224915,38.30048317722089,True
0.7444127434486935,298.8,308.8,1441,40.5,-0.7062108298331549,No_failure,0,0,0,0,0,-0.0006293431188186668,-0.11064506640229105,1.5555551714678588,35.58023812833626,True
-0.7453065750397865,298.8,308.7,1450,43.4,-0.6590787862857486,No_failure,0,0,0,0,0,-0.10052507626449998,0.22123929156362343,1.520736976788715,33.410130550661165,True
-0.7453065750397865,298.8,308.7,1591,31.1,-0.6276574239208109,No_failure,0,0,0,0,0,-0.10052507626449998,-0.7556315753158503,2.1864944737959893,51.15753982072675,True
-0.7453065750397865,298.8,308.7,1445,48.5,-0.5962360615558733,No_failure,0,0,0,0,0,-0.10052507626449998,0.7407278286795446,1.44329867148481,29.793808289936432,True
0.7444127434486935,298.8,308.8,1497,46.8,-0.5648146991909357,No_failure,0,0,0,0,0,-0.0006293431188186668,0.7390645937966422,1.5384612097305108,31.987172652313536,True
2.2341320619371734,298.9,308.8,1621,32.7,-0.5176826556435293,No_failure,0,0,0,0,0,-0.1005250762644432,-0.4994934033489834,2.2935772802515957,49.571850283837826,True
-0.7453065750397865,298.9,308.7,1572,34.1,-0.43912924973118533,No_failure,0,0,0,0,0,-0.20042080941012452,-0.4560241423264213,2.346040367730097,46.09969322589641,True
-0.7453065750397865,298.8,308.6,1872,22.5,-0.40770788736624775,No_failure,0,0,0,0,0,-0.20042080941012452,-1.2901981718942344,3.644442824692078,83.19996302223866,True
2.2341320619371734,298.7,308.6,1499,43.5,-0.3762865250013101,No_failure,0,0,0,0,0,-0.1005250762644432,0.38658227020667024,1.9310340388427496,34.45976219315811,True
0.7444127434486935,298.8,308.7,1498,39.5,-0.2977331190889661,No_failure,0,0,0,0,0,-0.10052507626449998,-0.05177817240264705,2.2531639865407627,37.92404103188834,True
0.7444127434486935,298.8,308.6,1486,41.9,-0.25060107554155975,No_failure,0,0,0,0,0,-0.20042080941012452,0.17282390409889434,2.19570353324498,35.46538533045696,True
-0.7453065750397865,298.8,308.6,1680,29.4,-0.2034690319941533,No_failure,0,0,0,0,0,-0.20042080941012452,-0.7620303086426468,3.231291417928089,57.14283770651779,True
-0.7453065750397865,298.8,308.6,1431,45.7,-0.17204766962921572,No_failure,0,0,0,0,0,-0.20042080941012452,0.40039656167950566,2.122537828766339,31.312903432625067,True
-0.7453065750397865,298.9,308.7,1564,34.1,-0.14062630726427813,No_failure,0,0,0,0,0,-0.20042080941012452,-0.47583770023277894,2.903224955065995,45.865089189123395,True
-0.7453065750397865,298.8,308.6,1599,33.0,-0.10920494489934052,No_failure,0,0,0,0,0,-0.20042080941012452,-0.5169028968612788,3.0606051331499593,48.45453077135431,True
0.7444127434486935,298.8,308.6,1707,28.1,-0.07778358253440293,No_failure,0,0,0,0,0,-0.20042080941012452,-0.8655503382758271,3.6654791226052943,60.74730934259454,True
-0.7453065750397865,298.7,308.5,1467,40.7,-0.030651538986996525,No_failure,0,0,0,0,0,-0.20042080941012452,-0.012855570928977118,2.6044219645154874,36.04421718815302,True
-0.7453065750397865,298.9,308.7,1433,44.7,0.0007698233779410748,No_failure,0,0,0,0,0,-0.20042080941012452,0.30295569185850224,2.4161068420342633,32.058158376250915,True
-0.7453065750397865,298.9,308.7,1558,41.2,0.03219118574287867,No_failure,0,0,0,0,0,-0.20042080941012452,0.3127244731576422,2.6699022645868284,37.815524802057084,True
-0.7453065750397865,299.0,308.8,1310,50.7,0.06361254810781627,No_failure,0,0,0,0,0,-0.20042080941012452,0.47450130189892176,2.209072542589242,25.838259203499167,True
-0.7453065750397865,298.9,308.7,1546,43.4,0.09503391047275388,No_failure,0,0,0,0,0,-0.20042080941012452,0.5238463577698126,2.626727505362326,35.622111607808385,True
-0.7453065750397865,298.9,308.7,1727,29.4,0.12645527283769148,No_failure,0,0,0,0,0,-0.20042080941012452,-0.6616696989835372,3.9455768892595615,58.74147661854537,True
-0.7453065750397865,298.9,308.6,1560,32.2,0.15787663520262907,No_failure,0,0,0,0,0,-0.300316542555749,-0.7010208194881729,3.6645951352189012,48.44718992323293,True
-0.7453065750397865,299.0,308.6,1329,60.5,0.18929799756756668,No_failure,0,0,0,0,0,-0.40021227570143036,1.4904182418372576,1.9834707465337609,21.9669385178614,True
-0.7453065750397865,298.9,308.6,1413,46.5,0.22071935993250427,No_failure,0,0,0,0,0,-0.300316542555749,0.42275218163396555,2.6236553497515374,30.387090239335432,True
-0.7453065750397865,299.0,308.6,1587,38.6,0.2521407222974419,No_failure,0,0,0,0,0,-0.40021227570143036,0.09981588207737349,3.21243440092373,41.1139789860158,True
-0.7453065750397865,298.9,308.5,1559,34.3,0.2835620846623795,No_failure,0,0,0,0,0,-0.40021227570143036,-0.4655750325928666,3.6734683167730853,45.45188179245429,True
-0.7453065750397865,298.8,308.4,1473,41.1,0.31498344702731707,No_failure,0,0,0,0,0,-0.40021227570148715,0.04767455795356861,3.114354473393072,35.83940733834371,True
-0.7453065750397865,298.8,308.4,1737,27.7,0.34640480939225465,No_failure,0,0,0,0,0,-0.40021227570148715,-0.8547865212607167,4.693139099949784,62.70755858932903,True
0.7444127434486935,298.7,308.4,1441,43.2,0.37782617175719224,No_failure,0,0,0,0,0,-0.3003165425558058,0.17193781389927076,3.0555548482511923,33.35647376007552,True
0.7444127434486935,298.7,308.4,1430,49.6,0.42495821530459865,No_failure,0,0,0,0,0,-0.3003165425558058,0.8021367847272928,2.7217736448037004,28.830639348661418,True
-0.7453065750397865,298.8,308.4,1369,53.0,0.47209025885200506,No_failure,0,0,0,0,0,-0.40021227570148715,0.9204516154804321,2.603773093627718,25.830183805625694,True
0.7444127434486935,298.8,308.5,1711,28.5,0.5035116212169427,No_failure,0,0,0,0,0,-0.3003165425558058,-0.8076784799921553,4.912278978147727,60.03506665436258,True
2.2341320619371734,298.7,308.5,1420,45.7,0.5506436647643491,No_failure,0,0,0,0,0,-0.20042080941012452,0.3638852876343216,3.1291021599338813,31.072203266476304,True
-0.7453065750397865,298.7,308.6,1297,55.3,0.6291970706766931,No_failure,0,0,0,0,0,-0.1005250762644432,0.8599578017700027,2.6763105467792863,23.453883643059015,True
2.2341320619371734,298.8,308.6,1449,49.4,0.6606184330416307,No_failure,0,0,0,0,0,-0.20042080941012452,0.8495353473727799,3.0364366323002767,29.331977868020672,True
-0.7453065750397865,298.8,308.6,1268,55.8,0.7391718389539746,No_failure,0,0,0,0,0,-0.20042080941012452,0.7895281569687006,2.7777772799682294,22.724010264514288,True
-0.7453065750397865,298.8,308.6,1511,36.1,0.7705932013189123,No_failure,0,0,0,0,0,-0.20042080941012452,-0.38761362109475633,4.349029266196879,41.85594408422601,True
-0.7453065750397865,298.7,308.5,1544,35.2,0.8020145636838498,No_failure,0,0,0,0,0,-0.20042080941012452,-0.40201621835586543,4.517044171294269,43.863623902379565,True
0.7444127434486935,298.6,308.4,1778,28.2,0.8334359260487875,No_failure,0,0,0,0,0,-0.20042080941018128,-0.7077318632951652,5.709217833610698,63.04962303204857,True
2.2341320619371734,298.6,308.4,1407,50.5,0.8805679695961939,No_failure,0,0,0,0,0,-0.20042080941018128,0.8112518929283468,3.247524109401166,27.861380621508786,True
0.7444127434486935,298.6,308.4,1391,42.4,0.9591213755085378,No_failure,0,0,0,0,0,-0.20042080941018128,-0.06576677670163711,3.9858481165452555,32.80659603618018,True
-0.7453065750397865,298.5,308.4,1513,33.6,1.0062534190559442,No_failure,0,0,0,0,0,-0.10052507626449998,-0.6570939872969517,5.119046095521995,45.02974850305103,True
2.2341320619371734,298.5,308.4,1612,36.1,1.0376747814208818,No_failure,0,0,0,0,0,-0.10052507626449998,-0.12279612299222413,4.81994326317361,44.65372724273483,True
-0.7453065750397865,298.4,308.4,1515,40.1,1.1162281873332258,No_failure,0,0,0,0,0,-0.0006293431188186668,0.06301408665526503,4.463839285825614,37.780539206848076,True
0.7444127434486935,298.3,308.3,1379,48.0,1.1476495496981634,No_failure,0,0,0,0,0,-0.0006293431188186668,0.4581594744468301,3.770832547743219,28.729160681424855,True
-0.7453065750397865,298.4,308.3,1473,39.9,1.1947815932455699,No_failure,0,0,0,0,0,-0.1005250762644432,-0.08070683851005993,4.611527666283792,36.91728398063058,True
-0.7453065750397865,298.4,308.3,1422,42.7,1.2262029556105074,No_failure,0,0,0,0,0,-0.1005250762644432,0.06068265260543315,4.355970876821808,33.302099929250595,True
0.7444127434486935,298.4,308.2,1463,37.6,1.2576243179754452,No_failure,0,0,0,0,0,-0.20042080941012452,-0.35408019116306394,4.999998670213119,38.90956411979677,True
0.7444127434486935,298.4,308.2,1584,41.0,1.3047563615228515,No_failure,0,0,0,0,0,-0.20042080941012452,0.3675168048458974,4.658535449137695,38.63413691850319,True
-0.7453065750397865,298.4,308.2,1850,27.0,1.3518884050702578,No_failure,0,0,0,0,0,-0.20042080941012452,-0.72150257656146,7.185182524006473,68.51849314129883,True
-0.7453065750397865,298.4,308.2,1528,36.2,1.3833097674351955,No_failure,0,0,0,0,0,-0.20042080941012452,-0.3319424622412987,5.41436314520355,42.2099330911787,True
2.2341320619371734,298.4,308.2,1987,19.8,1.414731129800133,No_failure,0,0,0,0,0,-0.20042080941012452,-1.4919216899628482,9.9999949494975,100.35348466995724,True
0.7444127434486935,298.4,308.1,1495,46.0,1.493284535712477,No_failure,0,0,0,0,0,-0.300316542555749,0.645400501875679,4.4130425189038,32.499992934784146,True
2.2341320619371734,298.4,308.2,1478,43.5,1.5404165792598834,No_failure,0,0,0,0,0,-0.20042080941012452,0.32023445075117996,4.735631095257219,33.97700368344743,True
0.7444127434486935,298.4,308.2,1499,40.0,1.6189699851722275,No_failure,0,0,0,0,0,-0.20042080941012452,0.005527169196018904,5.274998681250329,37.47499063125234,True
